datetime,AAVE,COMP,LINK,MATIC,SHIB,SOL,SUSHI,UNI,USDC,USDT,WBTC
01-02-2025 00:00,296.91796517252544,64.17491110220574,23.074378444609525,0.37592359912680895,1.7628064836119137e-05,0.004727656,1.1447188853148325,10.886307767492388,1,1,100792.75175260504
02-02-2025 00:00,257.55204816861215,57.06527211724132,20.387841938023715,0.3269596342760842,1.5427982759834174e-05,0.004727656,0.941883369,9.148431259768854,1,1,97859.31083
03-02-2025 00:00,276.7127613261517,57.29360502,21.64954685067131,0.3413045088517888,1.674303895725262e-05,0.004727656,0.9693581296391208,9.942669352532713,1,1,101480.48752615179
04-02-2025 00:00,273.4629674109681,52.854767196865176,20.107430738788548,0.31309225669918955,1.5796199015494306e-05,0.004727656,0.8881173939310033,9.108333407444011,1,1,97943.4318
05-02-2025 00:00,259.6899286232349,50.02676940077696,19.215436841214785,0.31151565964301564,1.5873481802365462e-05,0.003111366,0.8759535441822907,9.266021224056622,1,1,96625.34551753066
06-02-2025 00:00,240.89698862908983,48.78888954826909,18.56211539504007,0.2962307162670634,1.4853275153158494e-05,0.00228584,0.8097798919770329,8.933017618286533,1,1,96385.38814
07-02-2025 00:00,237.21907518069986,51.112930098688395,18.309592509580263,0.29483289020592846,1.5005280957073016e-05,0.00485706,0.8148319233351922,9.009721091033327,1,1,96489.15374792163
08-02-2025 00:00,239.66407700952146,50.903586961253325,18.426744073010777,0.3076216219822798,1.589047142961397e-05,0.00485706,0.8446628007351511,9.130713711626473,1,1,96365.44805795798
09-02-2025 00:00,240.9101794,50.897936442046515,18.23258847620592,0.3026929080126867,1.5559040905258823e-05,0.00485706,0.838837534,9.102908966481317,1,1,96256.35690102533
10-02-2025 00:00,251.67180603785405,54.32900861637261,18.73242113257934,0.31115640383226856,1.583749613016871e-05,0.003809515,0.8764761986682923,9.449843875097773,1,1,97065.85684252191
11-02-2025 00:00,244.60607175508068,56.19873818852735,18.666649756294742,0.308546834,1.567602135742712e-05,0.003861598,0.8806403594917409,9.373895585682632,1,1,95877.32204060389
12-02-2025 00:00,253.8197689218086,58.461832095057794,19.14743735674222,0.32781781819984557,1.7007981192974155e-05,0.004064416,0.9762220571495831,9.971920371,1,1,97529.54471658103
13-02-2025 00:00,255.88458269467196,55.932917531571924,18.522958810586758,0.3162441854657512,1.6362415835225493e-05,0.003763379,0.9346904808048293,9.845029964404697,1,1,96597.57670109915
14-02-2025 00:00,262.87375311548635,58.32257096,19.355700150188234,0.3220696371230345,1.6650775173868994e-05,0.003388389,0.9338239976113195,10.035936497704654,1,1,97075.10624900696
15-02-2025 00:00,253.0316528335117,56.65528568080542,19.040742932696787,0.3173814576331166,1.6437515434317507e-05,0.003096385,0.8874214030561898,9.801645942536519,1,1,97564.88556
16-02-2025 00:00,254.0826067415397,55.211915930304706,18.733448869785153,0.32471729548483963,1.592479843613207e-05,0.003280056,0.8955316804046191,9.609822341122742,1,1,96181.44850140571
17-02-2025 00:00,264.2537668390256,55.47294768153109,19.087146781339616,0.3198153968309557,1.5704158818848007e-05,0.003795495,0.9213252468106223,9.892327747,1,1,95797.91505360535
